"","Number","Episode","Link.url","Link.title","BaseURL","Path","Sponsor","Host"
"1668",101,"101: Big Plastic Finger","http://www.imdb.com/title/tt0096874/?ref_=fn_al_tt_3","Back to the Future 2","www.imdb.com","/title/tt0096874/",FALSE,FALSE
"1669",101,"101: Big Plastic Finger","http://www.leancrew.com/all-this/2015/01/probability-of-failure-high/","Dr. Drang","www.leancrew.com","/all-this/2015/01/probability-of-failure-high/",FALSE,FALSE
"1670",101,"101: Big Plastic Finger","http://kieranhealy.org/blog/archives/2015/01/15/failure-in-complex-systems/","Kieran Healy","kieranhealy.org","/blog/archives/2015/01/15/failure-in-complex-systems/",FALSE,FALSE
"1671",101,"101: Big Plastic Finger","http://en.wikipedia.org/wiki/Network_effect","Network Effect","en.wikipedia.org","/wiki/Network_effect",FALSE,FALSE
"1672",101,"101: Big Plastic Finger","http://daringfireball.net/linked/2015/01/20/kuo-stylus","iPad Pro with an optional stylus?","daringfireball.net","/linked/2015/01/20/kuo-stylus",FALSE,FALSE
"1673",101,"101: Big Plastic Finger","https://www.fiftythree.com/paper","Paper","www.fiftythree.com","/paper",FALSE,FALSE
"1674",101,"101: Big Plastic Finger","https://www.fiftythree.com/pencil","Pencil","www.fiftythree.com","/pencil",FALSE,FALSE
"1675",101,"101: Big Plastic Finger","http://www.studioneat.com/products/cosmonaut","Cosmonaut","www.studioneat.com","/products/cosmonaut",FALSE,FALSE
"1676",101,"101: Big Plastic Finger","http://cesweb.org","CES","cesweb.org","",FALSE,FALSE
"1677",101,"101: Big Plastic Finger","http://thewirecutter.com/2015/01/things-we-like-for-2015-a-realists-guide-to-ces/","Wirecutter highlights","thewirecutter.com","/2015/01/things-we-like-for-2015-a-realists-guide-to-ces/",FALSE,FALSE
"1678",101,"101: Big Plastic Finger","http://www.theverge.com/2015/1/5/7493099/uhd-alliance-announced-samsung-disney-netflix-others-standardize-uhd-ces-2015","UHD Alliance","www.theverge.com","/2015/1/5/7493099/uhd-alliance-announced-samsung-disney-netflix-others-standardize-uhd-ces-2015",FALSE,FALSE
"1679",101,"101: Big Plastic Finger","http://hypercritical.co/2013/01/07/ces-worse-products-through-software","CES: Worse Products Through Software","hypercritical.co","/2013/01/07/ces-worse-products-through-software",FALSE,TRUE
"1680",101,"101: Big Plastic Finger","http://www.rogueamoeba.com/audiohijack/","Audio Hijack 3","www.rogueamoeba.com","/audiohijack/",FALSE,FALSE
"1681",101,"101: Big Plastic Finger","http://www.rogueamoeba.com/audiohijack/images/screenshots/AH3-sshot-1@2x.png","Screenshot","www.rogueamoeba.com","/audiohijack/images/screenshots/AH3-sshot-1@2x.png",FALSE,FALSE
"1682",101,"101: Big Plastic Finger","http://workflow.is/","Workflow","workflow.is","/",FALSE,FALSE
"1683",101,"101: Big Plastic Finger","http://www.getharvest.com/","Harvest","www.getharvest.com","/",FALSE,FALSE
"1684",101,"101: Big Plastic Finger","http://www.lynda.com/promo/trial/Default.aspx?lpk35=5839&utm_medium=podcast&utm_source=atp&utm_campaign=sponsor-notes","lynda.com","www.lynda.com","/promo/trial/Default.aspx",TRUE,FALSE
"1685",101,"101: Big Plastic Finger","http://www.backblaze.com/atp","Backblaze","www.backblaze.com","/atp",TRUE,FALSE
"1686",102,"102: Marco Is Not a Platform","https://twitter.com/dansherson/status/558527943987957760","@dansherson","twitter.com","/dansherson/status/558527943987957760",FALSE,FALSE
"1687",102,"102: Marco Is Not a Platform","http://daringfireball.net/thetalkshow/2015/01/12/ep-107","The Talk Show #107: Now It's All Floppy","daringfireball.net","/thetalkshow/2015/01/12/ep-107",FALSE,FALSE
"1688",102,"102: Marco Is Not a Platform","http://www.marco.org/2015/01/15/overcast-sales-numbers","Overcast earnings","www.marco.org","/2015/01/15/overcast-sales-numbers",FALSE,TRUE
"1689",102,"102: Marco Is Not a Platform","http://www.hellointernet.fm/podcast/6","Hello Internet #6: Delete, Flag, Delete, Reply","www.hellointernet.fm","/podcast/6",FALSE,FALSE
"1690",102,"102: Marco Is Not a Platform","http://www.relay.fm/analogue/16","Analog(ue) #16: I Don't Trust Systems","www.relay.fm","/analogue/16",FALSE,FALSE
"1691",102,"102: Marco Is Not a Platform","http://5by5.tv/b2w","Back to Work","5by5.tv","/b2w",FALSE,FALSE
"1692",102,"102: Marco Is Not a Platform","http://www.caseyliss.com/2014/6/9/how-do-i-start-programming","Casey's blog post","www.caseyliss.com","/2014/6/9/how-do-i-start-programming",FALSE,TRUE
"1693",102,"102: Marco Is Not a Platform","https://tour.golang.org/","Tour of Go","tour.golang.org","/",FALSE,FALSE
"1694",102,"102: Marco Is Not a Platform","http://www.stackoverflow.com/","Stack Overflow","www.stackoverflow.com","/",FALSE,FALSE
"1695",102,"102: Marco Is Not a Platform","http://nshipster.com/","NSHipster","nshipster.com","/",FALSE,FALSE
"1696",102,"102: Marco Is Not a Platform","http://sixcolors.com/post/2015/01/apple-announces-q1-2015-results-today/","Apple's earnings","sixcolors.com","/post/2015/01/apple-announces-q1-2015-results-today/",FALSE,FALSE
"1697",102,"102: Marco Is Not a Platform","http://www.imdb.com/title/tt0088850/","Brewster's Millions","www.imdb.com","/title/tt0088850/",FALSE,FALSE
"1698",102,"102: Marco Is Not a Platform","http://www.imore.com/60-melton-ganatra-episode-iii-shipping-software","Debug #60: Shipping Software","www.imore.com","/60-melton-ganatra-episode-iii-shipping-software",FALSE,FALSE
"1699",102,"102: Marco Is Not a Platform","http://daringfireball.net/thetalkshow/2015/01/24/ep-108","The Talk Show #108: 'Malapros'","daringfireball.net","/thetalkshow/2015/01/24/ep-108",FALSE,FALSE
"1700",102,"102: Marco Is Not a Platform","http://www.objc.io/issue-20/andy-matuschak.html","Andy Matuschak interview","www.objc.io","/issue-20/andy-matuschak.html",FALSE,FALSE
"1701",102,"102: Marco Is Not a Platform","http://appadvice.com/appnn/2015/01/whatever-happened-to-apples-photos-app-for-mac","What's going on with Photos.app?","appadvice.com","/appnn/2015/01/whatever-happened-to-apples-photos-app-for-mac",FALSE,FALSE
"1702",102,"102: Marco Is Not a Platform","http://nsconference.com/","NSConference","nsconference.com","/",FALSE,FALSE
"1703",102,"102: Marco Is Not a Platform","http://ull.ie/","Úll","ull.ie","/",FALSE,FALSE
"1704",102,"102: Marco Is Not a Platform","https://www.youtube.com/watch?v=rNu8XDBSn10","CGP Grey explains the United Kingdom","www.youtube.com","/watch",FALSE,FALSE
"1705",102,"102: Marco Is Not a Platform","https://www.youtube.com/watch?v=9q7VjLVU8Ec","How to pronounce UK place names","www.youtube.com","/watch",FALSE,FALSE
"1706",102,"102: Marco Is Not a Platform","https://twitter.com/garybernhardt/status/560578289018757120","Gary Bernhardt","twitter.com","/garybernhardt/status/560578289018757120",FALSE,FALSE
"1707",102,"102: Marco Is Not a Platform","http://stratechery.com/2015/bad-assumptions/","Bad Assumptions","stratechery.com","/2015/bad-assumptions/",FALSE,FALSE
"1708",102,"102: Marco Is Not a Platform","https://twitter.com/sean_a_rose/status/560296459690860544","Horace Dediu (Asymco) quote","twitter.com","/sean_a_rose/status/560296459690860544",FALSE,FALSE
"1709",102,"102: Marco Is Not a Platform","http://www.macalope.com/","Macalope","www.macalope.com","/",FALSE,FALSE
"1710",102,"102: Marco Is Not a Platform","http://www.virtualworldlets.net/Shop/ProductsDisplay/VRInterface.php?ID=147","Sega VR","www.virtualworldlets.net","/Shop/ProductsDisplay/VRInterface.php",FALSE,FALSE
"1711",102,"102: Marco Is Not a Platform","http://www.microsoft.com/microsoft-hololens/en-us?ocid=ASPEN_SEM_bing_&cid=ASPEN_SEM_bing_","HoloLens","www.microsoft.com","/microsoft-hololens/en-us",FALSE,FALSE
"1712",102,"102: Marco Is Not a Platform","https://en.wikipedia.org/wiki/Kinect","Kinect","en.wikipedia.org","/wiki/Kinect",FALSE,FALSE
"1713",102,"102: Marco Is Not a Platform","http://www.autodesk.com/products/maya/overview","Maya","www.autodesk.com","/products/maya/overview",FALSE,FALSE
"1714",102,"102: Marco Is Not a Platform","http://www.relay.fm/rocket/2","Rocket","www.relay.fm","/rocket/2",FALSE,FALSE
"1715",102,"102: Marco Is Not a Platform","https://www.oculus.com","Oculus","www.oculus.com","",FALSE,FALSE
"1716",102,"102: Marco Is Not a Platform","http://www.amazon.com/dp/B00BC4SJEC/?tag=siracusa-20","John's TV","www.amazon.com","/dp/B00BC4SJEC/",FALSE,FALSE
"1717",102,"102: Marco Is Not a Platform","http://www.destinythegame.com","Destiny","www.destinythegame.com","",FALSE,FALSE
"1718",102,"102: Marco Is Not a Platform","http://assets.vg247.com/current//2014/06/Destiny_5.jpg","HUD","assets.vg247.com","/current//2014/06/Destiny_5.jpg",FALSE,FALSE
"1719",102,"102: Marco Is Not a Platform","https://www.bungie.net/en/Forum/Topics/0/6/0/%23hud","HUD Issues","www.bungie.net","/en/Forum/Topics/0/6/0/#hud",FALSE,FALSE
"1720",102,"102: Marco Is Not a Platform","https://en.wikipedia.org/wiki/Full_House","Full House","en.wikipedia.org","/wiki/Full_House",FALSE,FALSE
"1721",102,"102: Marco Is Not a Platform","http://www.lynda.com/promo/trial/Default.aspx?lpk35=5839&utm_medium=podcast&utm_source=atp&utm_campaign=sponsor-notes","lynda.com","www.lynda.com","/promo/trial/Default.aspx",TRUE,FALSE
"1722",102,"102: Marco Is Not a Platform","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"1723",102,"102: Marco Is Not a Platform","http://www.dreamingwithjeff.com/","Jeff Bridges' Sleeping Tapes","www.dreamingwithjeff.com","/",FALSE,FALSE
"1724",103,"103: An Atheist or a Howard Stern Fan","https://twitter.com/dansherson/status/558527943987957760","@dansherson","twitter.com","/dansherson/status/558527943987957760",FALSE,FALSE
"1725",103,"103: An Atheist or a Howard Stern Fan","http://vimeo.com/118708870","Will Hains' Video","vimeo.com","/118708870",FALSE,FALSE
"1726",103,"103: An Atheist or a Howard Stern Fan","http://www.imdb.com/title/tt0113497/?ref_=fn_al_tt_1","Jumanji","www.imdb.com","/title/tt0113497/",FALSE,FALSE
"1727",103,"103: An Atheist or a Howard Stern Fan","http://en.wikipedia.org/wiki/Inkwell_%28Macintosh%29","Inkwell","en.wikipedia.org","/wiki/Inkwell_(Macintosh)",FALSE,FALSE
"1728",103,"103: An Atheist or a Howard Stern Fan","http://arstechnica.com/apple/2002/09/macosx-10-2/6/","John's OS X 10.2 Review","arstechnica.com","/apple/2002/09/macosx-10-2/6/",FALSE,FALSE
"1729",103,"103: An Atheist or a Howard Stern Fan","http://arstechnica.com/business/2015/02/dont-call-them-utility-rules-the-fccs-net-neutrality-regime-explained/","FCC and Net Neutrality","arstechnica.com","/business/2015/02/dont-call-them-utility-rules-the-fccs-net-neutrality-regime-explained/",FALSE,FALSE
"1730",103,"103: An Atheist or a Howard Stern Fan","https://en.wikipedia.org/wiki/Common_carrier#Telecommunications","Title II","en.wikipedia.org","/wiki/Common_carrier",FALSE,FALSE
"1731",103,"103: An Atheist or a Howard Stern Fan","https://en.wikipedia.org/wiki/Tom_Wheeler","Tom Wheeler","en.wikipedia.org","/wiki/Tom_Wheeler",FALSE,FALSE
"1732",103,"103: An Atheist or a Howard Stern Fan","http://www.loopinsight.com/2015/02/04/apple-testing-mysterious-cars-with-roof-mounted-cameras/","Apple sensor cars","www.loopinsight.com","/2015/02/04/apple-testing-mysterious-cars-with-roof-mounted-cameras/",FALSE,FALSE
"1733",103,"103: An Atheist or a Howard Stern Fan","https://www.linode.com/?r=0e105fac1868f5f735279daa027833f8f77b6e91","Linode","www.linode.com","/",FALSE,FALSE
"1734",103,"103: An Atheist or a Howard Stern Fan","http://www.rackspace.com/","Rackspace","www.rackspace.com","/",FALSE,FALSE
"1735",103,"103: An Atheist or a Howard Stern Fan","https://www.digitalocean.com/?refcode=ff79a909861e","Digital Ocean","www.digitalocean.com","/",FALSE,FALSE
"1736",103,"103: An Atheist or a Howard Stern Fan","https://en.wikipedia.org/wiki/Kryptos","Kryptos","en.wikipedia.org","/wiki/Kryptos",FALSE,FALSE
"1737",103,"103: An Atheist or a Howard Stern Fan","https://github.com/jcupitt/libvips","Vips","github.com","/jcupitt/libvips",FALSE,FALSE
"1738",103,"103: An Atheist or a Howard Stern Fan","http://imagemagick.org","ImageMagick","imagemagick.org","",FALSE,FALSE
"1739",103,"103: An Atheist or a Howard Stern Fan","http://libgd.github.io","libgd","libgd.github.io","",FALSE,FALSE
"1740",103,"103: An Atheist or a Howard Stern Fan","http://macsparky.com/blog/2015/1/quitting-family-sharing","Family Sharing woes","macsparky.com","/blog/2015/1/quitting-family-sharing",FALSE,FALSE
"1741",103,"103: An Atheist or a Howard Stern Fan","http://arstechnica.com/apple/2014/10/os-x-10-10/15/#family-sharing","Family Sharing in John's Yosemite review","arstechnica.com","/apple/2014/10/os-x-10-10/15/",FALSE,FALSE
"1742",103,"103: An Atheist or a Howard Stern Fan","https://twitter.com/bagrow/status/563132593437040640","John's retweet","twitter.com","/bagrow/status/563132593437040640",FALSE,FALSE
"1743",103,"103: An Atheist or a Howard Stern Fan","http://neutral.fm/","Neutral","neutral.fm","/",FALSE,TRUE
"1744",103,"103: An Atheist or a Howard Stern Fan","https://vimeo.com/77462095","Casey not driving an M5 well","vimeo.com","/77462095",FALSE,FALSE
"1745",103,"103: An Atheist or a Howard Stern Fan","https://twitter.com/elonmusk/status/560898568748531712","Elon Musk's tweet","twitter.com","/elonmusk/status/560898568748531712",FALSE,FALSE
"1746",103,"103: An Atheist or a Howard Stern Fan","https://www.youtube.com/watch?v=LpaLgF1uLB8","P85D launch reactions","www.youtube.com","/watch",FALSE,FALSE
"1747",103,"103: An Atheist or a Howard Stern Fan","http://www.blogcdn.com/slideshows/images/slides/857/727/S857727/slug/l/2014-porsche-cayman-s-review-2-1.jpg","Rear spoiler","www.blogcdn.com","/slideshows/images/slides/857/727/S857727/slug/l/2014-porsche-cayman-s-review-2-1.jpg",FALSE,FALSE
"1748",103,"103: An Atheist or a Howard Stern Fan","http://jalopnik.com/how-much-better-is-the-new-porsche-cayman-than-the-old-1566718109","New versus old","jalopnik.com","/how-much-better-is-the-new-porsche-cayman-than-the-old-1566718109",FALSE,FALSE
"1749",103,"103: An Atheist or a Howard Stern Fan","http://jalopnik.com/2016-ferrari-488-gtb-this-is-it-1683354918","Ferrari 488","jalopnik.com","/2016-ferrari-488-gtb-this-is-it-1683354918",FALSE,FALSE
"1750",103,"103: An Atheist or a Howard Stern Fan","http://cardsagainsthumanity.com/","Cards Against Humanity","cardsagainsthumanity.com","/",TRUE,FALSE
"1751",103,"103: An Atheist or a Howard Stern Fan","http://www.amazon.com/dp/B00FN3MV88/?tag=siracusa-20","This week's toaster","www.amazon.com","/dp/B00FN3MV88/",FALSE,FALSE
"1752",103,"103: An Atheist or a Howard Stern Fan","http://www.amazon.com/dp/B00357YS3A?tag=siracusa-2","John's usual toaster","www.amazon.com","/dp/B00357YS3A",FALSE,FALSE
"1753",103,"103: An Atheist or a Howard Stern Fan","http://5by5.tv/hypercritical/18","Hypercritical on toasters","5by5.tv","/hypercritical/18",FALSE,FALSE
"1754",103,"103: An Atheist or a Howard Stern Fan","https://twitter.com/hotdogsladies/status/78943516725743616","acquiring John's","twitter.com","/hotdogsladies/status/78943516725743616",FALSE,FALSE
"1755",103,"103: An Atheist or a Howard Stern Fan","http://harrys.com/","Harry's","harrys.com","/",TRUE,FALSE
"1756",103,"103: An Atheist or a Howard Stern Fan","https://www.fractureme.com/","Fracture","www.fractureme.com","/",TRUE,FALSE
"1757",104,"104: Minutiæ","http://atp.fm/feedback/","feedback form","atp.fm","/feedback/",FALSE,TRUE
"1758",104,"104: Minutiæ","http://www.breville.com.au/the-original-74tm.html","Breville","www.breville.com.au","/the-original-74tm.html",FALSE,FALSE
"1759",104,"104: Minutiæ","https://en.wikipedia.org/wiki/JSON","J'SON","en.wikipedia.org","/wiki/JSON",FALSE,FALSE
"1760",104,"104: Minutiæ","https://www.apple.com/osx/photos-preview/","Photos.app does exist!","www.apple.com","/osx/photos-preview/",FALSE,FALSE
"1761",104,"104: Minutiæ","http://sixcolors.com/post/2015/02/the-hard-link-between-photos-and-iphoto/","Jason Snell's Preview","sixcolors.com","/post/2015/02/the-hard-link-between-photos-and-iphoto/",FALSE,FALSE
"1762",104,"104: Minutiæ","http://sixcolors.com/post/2015/02/photos-for-mac-quick-answers-to-simplified-questions/","Jason Snell's Q&A, including info on hard links","sixcolors.com","/post/2015/02/photos-for-mac-quick-answers-to-simplified-questions/",FALSE,FALSE
"1763",104,"104: Minutiæ","http://www.theverge.com/2015/2/5/7982517/apple-photos-mac-iphoto-replacement-explainer-faq","The Verge's FAQ","www.theverge.com","/2015/2/5/7982517/apple-photos-mac-iphoto-replacement-explainer-faq",FALSE,FALSE
"1764",104,"104: Minutiæ","http://chambersdaily.com/learning-to-love-photo-management/","Learning to Love Photo Management","chambersdaily.com","/learning-to-love-photo-management/",FALSE,FALSE
"1765",104,"104: Minutiæ","http://tumblr.caseyliss.com/post/63274386763","Casey's script","tumblr.caseyliss.com","/post/63274386763",FALSE,TRUE
"1766",104,"104: Minutiæ","http://www.leancrew.com/all-this/2013/10/photo-management-via-the-finder/","Dr. Drang's script","www.leancrew.com","/all-this/2013/10/photo-management-via-the-finder/",FALSE,FALSE
"1767",104,"104: Minutiæ","https://www.apple.com/aperture/","Aperture","www.apple.com","/aperture/",FALSE,FALSE
"1768",104,"104: Minutiæ","https://www.adobe.com/products/photoshop-lightroom.html","Lightroom","www.adobe.com","/products/photoshop-lightroom.html",FALSE,FALSE
"1769",104,"104: Minutiæ","https://www.adobe.com/creativesuite/bridge.html","Bridge","www.adobe.com","/creativesuite/bridge.html",FALSE,FALSE
"1770",104,"104: Minutiæ","https://twitter.com/donmowry/status/564889372093210625","Also in Xcode?","twitter.com","/donmowry/status/564889372093210625",FALSE,FALSE
"1771",104,"104: Minutiæ","http://twitter.com/gte/status/563972001480851456","Guy English","twitter.com","/gte/status/563972001480851456",FALSE,FALSE
"1772",104,"104: Minutiæ","http://asyncdisplaykit.org","Async Display Kit","asyncdisplaykit.org","",FALSE,FALSE
"1773",104,"104: Minutiæ","https://en.wikipedia.org/wiki/Symmetric_multiprocessor_system","SMP","en.wikipedia.org","/wiki/Symmetric_multiprocessor_system",FALSE,FALSE
"1774",104,"104: Minutiæ","http://facebook.github.io/react/","React","facebook.github.io","/react/",FALSE,FALSE
"1775",104,"104: Minutiæ","https://joshaber.github.io/2015/01/30/why-react-native-matters/","Josh Abernathy's Reaction","joshaber.github.io","/2015/01/30/why-react-native-matters/",FALSE,FALSE
"1776",104,"104: Minutiæ","https://www.youtube.com/watch?v=7rDsRXj9-cU","Deep dive video","www.youtube.com","/watch",FALSE,FALSE
"1777",104,"104: Minutiæ","http://revealapp.com/","Reveal, the Sherlocked exploded-views app","revealapp.com","/",FALSE,FALSE
"1778",104,"104: Minutiæ","https://twitter.com/_JamesWard/status/565545160332046336","John's joke retweet","twitter.com","/_JamesWard/status/565545160332046336",FALSE,FALSE
"1779",104,"104: Minutiæ","http://engineering.flipboard.com/2015/02/mobile-web/","Flipboard's crazy canvas","engineering.flipboard.com","/2015/02/mobile-web/",FALSE,FALSE
"1780",104,"104: Minutiæ","http://arstechnica.com/staff/2005/09/1372/","Copland 2010","arstechnica.com","/staff/2005/09/1372/",FALSE,FALSE
"1781",104,"104: Minutiæ","https://twitter.com/andy_matuschak/status/560511204867575808","Andy Matuschak's thoughts","twitter.com","/andy_matuschak/status/560511204867575808",FALSE,FALSE
"1782",104,"104: Minutiæ","http://emberjs.com","Ember","emberjs.com","",FALSE,FALSE
"1783",104,"104: Minutiæ","https://angularjs.org","Angular","angularjs.org","",FALSE,FALSE
"1784",104,"104: Minutiæ","https://www.hivelocity.net/","Hivelocity","www.hivelocity.net","/",FALSE,FALSE
"1785",104,"104: Minutiæ","https://github.com/atmos/camo","GitHub Camo SSL proxy","github.com","/atmos/camo",FALSE,FALSE
"1786",104,"104: Minutiæ","https://gist.github.com/hgfischer/7965620","Go vs. Nginx benchmark","gist.github.com","/hgfischer/7965620",FALSE,FALSE
"1787",104,"104: Minutiæ","http://lame.sourceforge.net","LAME","lame.sourceforge.net","",FALSE,FALSE
"1788",104,"104: Minutiæ","http://www.chaoticsoftware.com/ProductPages/MP3Rage.html","MP3Rage","www.chaoticsoftware.com","/ProductPages/MP3Rage.html",FALSE,FALSE
"1789",104,"104: Minutiæ","http://www.igloosoftware.com/campaigns/hello?ref=atp&type=podcast","Igloo","www.igloosoftware.com","/campaigns/hello",TRUE,FALSE
"1790",104,"104: Minutiæ","http://automatic.com/atp","Automatic","automatic.com","/atp",TRUE,FALSE
"1791",104,"104: Minutiæ","http://hover.com/atp","Hover","hover.com","/atp",TRUE,FALSE
"1792",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://itunes.apple.com/us/app/itunes-movie-trailers/id471966214?mt=8","Trailers App?","itunes.apple.com","/us/app/itunes-movie-trailers/id471966214",FALSE,FALSE
"1793",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://facebook.github.io/react/","React","facebook.github.io","/react/",FALSE,FALSE
"1794",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.objc.io/issue-20/andy-matuschak.html","objc.io interview with Andy Matuschak","www.objc.io","/issue-20/andy-matuschak.html",FALSE,FALSE
"1795",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://neutral.fm/","Neutral","neutral.fm","/",FALSE,TRUE
"1796",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://www.apple.com/ios/carplay/","CarPlay","www.apple.com","/ios/carplay/",FALSE,FALSE
"1797",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://9to5mac.com/2015/02/13/apple-hires-head-of-mercedes-benz-rd-other-auto-experts-for-new-secret-research-lab/","9to5 Mac on hiring Mercedes-Benz R&D","9to5mac.com","/2015/02/13/apple-hires-head-of-mercedes-benz-rd-other-auto-experts-for-new-secret-research-lab/",FALSE,FALSE
"1798",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.wsj.com/articles/apples-titan-car-project-to-challenge-tesla-1423868072","Wall Street Journal","www.wsj.com","/articles/apples-titan-car-project-to-challenge-tesla-1423868072",FALSE,FALSE
"1799",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.teslamotors.com","Tesla","www.teslamotors.com","",FALSE,FALSE
"1800",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/General_Motors_EV1","GM EV1","en.wikipedia.org","/wiki/General_Motors_EV1",FALSE,FALSE
"1801",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.nissanusa.com/electric-cars/leaf/","Nissan Leaf","www.nissanusa.com","/electric-cars/leaf/",FALSE,FALSE
"1802",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/DeLorean_time_machine#Mr._Fusion","Mr. Fusion","en.wikipedia.org","/wiki/DeLorean_time_machine",FALSE,FALSE
"1803",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/DeLorean_time_machine#Flux_capacitor","Flux Capacitor","en.wikipedia.org","/wiki/DeLorean_time_machine",FALSE,FALSE
"1804",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://neutral.fm/episodes/4-if-you-see-a-cursor-they-blew-it","Neutral on car UIs","neutral.fm","/episodes/4-if-you-see-a-cursor-they-blew-it",FALSE,TRUE
"1805",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/IDrive","BMW iDrive","en.wikipedia.org","/wiki/IDrive",FALSE,FALSE
"1806",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Saab_Automobile","Saab","en.wikipedia.org","/wiki/Saab_Automobile",FALSE,FALSE
"1807",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Saturn_Corporation","Saturn","en.wikipedia.org","/wiki/Saturn_Corporation",FALSE,FALSE
"1808",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.mitsubishicars.com","Mitsubishi","www.mitsubishicars.com","",FALSE,FALSE
"1809",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/VAG-COM","Volkswagen Service Bus","en.wikipedia.org","/wiki/VAG-COM",FALSE,FALSE
"1810",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Volkswagen_Golf_Mk5#Mk5_R32","Volkswagen R32","en.wikipedia.org","/wiki/Volkswagen_Golf_Mk5",FALSE,FALSE
"1811",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/MyFord_Touch","MyFord Touch","en.wikipedia.org","/wiki/MyFord_Touch",FALSE,FALSE
"1812",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Ford_Sync","Ford Sync","en.wikipedia.org","/wiki/Ford_Sync",FALSE,FALSE
"1813",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.teslamotors.com/modelx","Tesla Model X","www.teslamotors.com","/modelx",FALSE,FALSE
"1814",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Ford_Crown_Victoria","Ford Crown Victoria","en.wikipedia.org","/wiki/Ford_Crown_Victoria",FALSE,FALSE
"1815",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.smartusa.com","Smart car","www.smartusa.com","",FALSE,FALSE
"1816",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.newyorker.com/magazine/2015/02/23/shape-things-come","Jony Ive Profile","www.newyorker.com","/magazine/2015/02/23/shape-things-come",FALSE,FALSE
"1817",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.amazon.com/dp/B00C5R71U8/?tag=siracusa-20","Leander Kahney's book about Jony Ive","www.amazon.com","/dp/B00C5R71U8/",FALSE,FALSE
"1818",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Toyota_Supra","Toyota Supra","en.wikipedia.org","/wiki/Toyota_Supra",FALSE,FALSE
"1819",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Lexus_SC#First_generation_.28Z30.29","Lexus SC","en.wikipedia.org","/wiki/Lexus_SC",FALSE,FALSE
"1820",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Lexus_GS","Lexus GS","en.wikipedia.org","/wiki/Lexus_GS",FALSE,FALSE
"1821",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/BMW_M3#F80_M3","BMW M3 (F80)","en.wikipedia.org","/wiki/BMW_M3",FALSE,FALSE
"1822",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Acura_MDX","Acura MDX","en.wikipedia.org","/wiki/Acura_MDX",FALSE,FALSE
"1823",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","https://en.wikipedia.org/wiki/Acura_RL","Acura RL","en.wikipedia.org","/wiki/Acura_RL",FALSE,FALSE
"1824",105,"105: Do You Want to Sell Sugar Phones for the Rest of Your Life?","http://www.edmunds.com/nissan/maxima/2016/","2016 Nissan Maxima","www.edmunds.com","/nissan/maxima/2016/",FALSE,FALSE
